UNODC,unodc-dass@un.org,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",99.3049722424226,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",106.23235284928,CTS
LVA,Latvia,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",91.2020618513915,CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",181.39811649554,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",60.271143403603,CTS
MLT,Malta,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",212.977819969766,CTS
MMR,Myanmar,Asia,South-eastern Asia,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",8.21851037146452,CTS
MNE,Montenegro,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",0.974350230190242,CTS
MNG,Mongolia,Asia,Eastern Asia,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",169.586445206721,CTS
NOR,Norway,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",424.191450938273,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",62.1321171626047,CTS
OMN,Oman,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",15.8551418562152,CTS
PER,Peru,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",32.312792597596,CTS
POL,Poland,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",307.078223660083,CTS
PRT,Portugal,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",231.633727195574,CTS
PRY,Paraguay,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",15.7918119532814,CTS
PSE,State of Palestine,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",14.0395219759236,CTS
ROU,Romania,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",53.5619377450776,CTS
RUS,Russian Federation,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",141.953010625124,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",163.159338413996,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",52.0916443153586,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",28.0056222070054,CTS
SVK,Slovakia,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",48.371996637292,CTS
SVN,Slovenia,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",188.791341595149,CTS
SWE,Sweden,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",2960.17716052467,CTS
SYR,Syrian Arab Republic,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",3.59590138751226,CTS
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",37.0617574685392,NGO
UKR,Ukraine,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",70.1432573895228,DMDB
URY,Uruguay,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",187.625164455563,CTS
USA,United States of America,Americas,Northern America,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",35.8148553737568,CTS/NSO
VCT,Saint Vincent and the Grenadines,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",0,NGO/CTS
XKX,Kosovo under UNSCR 1244,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",35.5255662452814,CTS
ALB,Albania,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",30.2945276263388,CTS
ATG,Antigua and Barbuda,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",16.4179349521417,CTS
AUS,Australia,Oceania,Australia and New Zealand,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",46.9965640237535,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",558.807487009164,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",20.8892262727518,CTS
BEL,Belgium,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",707.281366415627,CTS
BGR,Bulgaria,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",30.148510444244,CTS
BHS,Bahamas,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",149.490276164282,CTS
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",0.0171359261503272,CTS
BRB,Barbados,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",62.2316261123903,CTS
BWA,Botswana,Africa,Sub-Saharan Africa,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",5.23137469807035,CTS
CAN,Canada,Americas,Northern America,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",441.249474680163,CTS
CHE,Switzerland,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",222.686640107332,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",686.252509669886,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",145.920537565281,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",262.083404047981,CTS
CYP,Cyprus,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",17.1761012814848,CTS
CZE,Czechia,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",86.9645542936321,CTS
DEU,Germany,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",996.857478979884,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",86.9174505196632,CTS
DNK,Denmark,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",819.090710766321,CTS
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",48.6871564263535,NGO
ECU,Ecuador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",170.391945592455,CTS
ESP,Spain,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",690.661279884214,CTS
EST,Estonia,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",136.64234412843,CTS
FIN,Finland,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",729.731232384463,CTS
FRA,France,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",312.908402304057,CTS
GBR_E_W,United Kingdom (England and Wales),Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",1303.05868925623,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",218.530924532792,CTS
GRC,Greece,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",29.9293502200922,CTS
GTM,Guatemala,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",0.660671800905091,CTS
GUY,Guyana,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",8.91458711223094,CTS
HND,Honduras,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",4.58584882477819,CTS
HRV,Croatia,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",82.7326457425989,CTS
HUN,Hungary,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",173.340832896766,CTS
IRL,Ireland,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",114.219322585163,CTS
ISL,Iceland,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",165.234495750618,CTS
ISR,Israel,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",226.012806968869,CTS
ITA,Italy,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",463.923780248892,CTS
JOR,Jordan,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",25.9654064136615,CTS
JPN,Japan,Asia,Eastern Asia,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",25.4200051667954,CTS/MoI
KEN,Kenya,Africa,Sub-Saharan Africa,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",1.38468915608225,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",236.971312904843,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",0,CTS
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",23.6404623398992,CTS
LIE,Liechtenstein,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",465.660770031217,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",106.652527425191,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",119.968459904896,CTS
LVA,Latvia,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",82.5382928051161,CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",227.281534008769,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",65.1065984380579,CTS
MLT,Malta,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",163.090222423715,CTS
MNE,Montenegro,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",7.35695023350143,CTS
MNG,Mongolia,Asia,Eastern Asia,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",145.044411342609,CTS
NOR,Norway,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",393.288330442232,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",58.9649762671983,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",62.9560461241592,CTS
PER,Peru,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",35.4861243090491,CTS
POL,Poland,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",366.325074832474,CTS
PRT,Portugal,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",299.481408726669,CTS
PSE,State of Palestine,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",21.9453592826449,CTS
ROU,Romania,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",58.1543756898813,CTS
RUS,Russian Federation,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",170.94162097897,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",218.059153594303,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",58.4348195025407,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",42.505529415269,CTS
SVK,Slovakia,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",41.5365172309123,CTS
SVN,Slovenia,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",190.934269989601,CTS
SWE,Sweden,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",2854.16317050333,CTS
THA,Thailand,Asia,South-eastern Asia,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",13.2154640335735,CTS
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",36.770301449127,NGO
UKR,Ukraine,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",69.9149849620056,DMDB
URY,Uruguay,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",234.133613642154,CTS
USA,United States of America,Americas,Northern America,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",33.3639177634017,CTS/NSO
VCT,Saint Vincent and the Grenadines,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",0.95999692800983,NGO/CTS
XKX,Kosovo under UNSCR 1244,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",37.4919802489057,CTS
ALB,Albania,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2020,"Rate per 100,000 population",27.7859651975563,CTS
ATG,Antigua and Barbuda,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2020,"Rate per 100,000 population",10.8877904318098,CTS
AUS,Australia,Oceania,Australia and New Zealand,Offences,by type of offence,Fraud,Total,Total,2020,"Rate per 100,000 population",44.8768404000794,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2020,"Rate per 100,000 population",609.88151529944,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2020,"Rate per 100,000 population",20.4582128970224,CTS
BEL,Belgium,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2020,"Rate per 100,000 population",829.567698115797,CTS
